"file_id"	"target_path"	"package_root"	"scan_state"	"candidate_count"	"evidence"
"MVDM-FILE-0971"	"softpc.new/base/video/ega_mode.c"	"softpc.new"	"c-like-lexical-scan"	"128"	"softpc.new/base/video/ega_mode.c"
"MVDM-FILE-0972"	"softpc.new/base/video/ega_prts.c"	"softpc.new"	"c-like-lexical-scan"	"566"	"softpc.new/base/video/ega_prts.c"
"MVDM-FILE-0973"	"softpc.new/base/video/ega_read.c"	"softpc.new"	"c-like-lexical-scan"	"97"	"softpc.new/base/video/ega_read.c"
"MVDM-FILE-0974"	"softpc.new/base/video/ega_trcr.c"	"softpc.new"	"c-like-lexical-scan"	"107"	"softpc.new/base/video/ega_trcr.c"
"MVDM-FILE-0975"	"softpc.new/base/video/ega_vide.c"	"softpc.new"	"c-like-lexical-scan"	"568"	"softpc.new/base/video/ega_vide.c"
"MVDM-FILE-0976"	"softpc.new/base/video/ega_writ.c"	"softpc.new"	"c-like-lexical-scan"	"150"	"softpc.new/base/video/ega_writ.c"
"MVDM-FILE-0977"	"softpc.new/base/video/egawrtm0.c"	"softpc.new"	"c-like-lexical-scan"	"223"	"softpc.new/base/video/egawrtm0.c"
"MVDM-FILE-0978"	"softpc.new/base/video/egwrtm12.c"	"softpc.new"	"c-like-lexical-scan"	"208"	"softpc.new/base/video/egwrtm12.c"
"MVDM-FILE-0979"	"softpc.new/base/video/ga_glue.c"	"softpc.new"	"c-like-lexical-scan"	"52"	"softpc.new/base/video/ga_glue.c"
"MVDM-FILE-0980"	"softpc.new/base/video/gfx_updt.c"	"softpc.new"	"c-like-lexical-scan"	"1040"	"softpc.new/base/video/gfx_updt.c"
"MVDM-FILE-0981"	"softpc.new/base/video/gvi.c"	"softpc.new"	"c-like-lexical-scan"	"52"	"softpc.new/base/video/gvi.c"
"MVDM-FILE-0984"	"softpc.new/base/video/v7_ports.c"	"softpc.new"	"c-like-lexical-scan"	"106"	"softpc.new/base/video/v7_ports.c"
"MVDM-FILE-0985"	"softpc.new/base/video/v7_video.c"	"softpc.new"	"c-like-lexical-scan"	"121"	"softpc.new/base/video/v7_video.c"
"MVDM-FILE-0986"	"softpc.new/base/video/vga_mode.c"	"softpc.new"	"c-like-lexical-scan"	"141"	"softpc.new/base/video/vga_mode.c"
"MVDM-FILE-0987"	"softpc.new/base/video/vga_prts.c"	"softpc.new"	"c-like-lexical-scan"	"846"	"softpc.new/base/video/vga_prts.c"
"MVDM-FILE-0988"	"softpc.new/base/video/vga_vide.c"	"softpc.new"	"c-like-lexical-scan"	"405"	"softpc.new/base/video/vga_vide.c"
"MVDM-FILE-0989"	"softpc.new/base/video/video.c"	"softpc.new"	"c-like-lexical-scan"	"767"	"softpc.new/base/video/video.c"
"MVDM-FILE-0990"	"softpc.new/base/video/video_io.c"	"softpc.new"	"c-like-lexical-scan"	"13"	"softpc.new/base/video/video_io.c"
"MVDM-FILE-1003"	"softpc.new/bios/msbio1.asm"	"softpc.new"	"not-c-like-lexical-scan"	"0"	"softpc.new/bios/msbio1.asm"
"MVDM-FILE-1004"	"softpc.new/bios/mschar.asm"	"softpc.new"	"not-c-like-lexical-scan"	"0"	"softpc.new/bios/mschar.asm"
"MVDM-FILE-1005"	"softpc.new/bios/msend.asm"	"softpc.new"	"not-c-like-lexical-scan"	"0"	"softpc.new/bios/msend.asm"
"MVDM-FILE-1008"	"softpc.new/bios/msinit.asm"	"softpc.new"	"not-c-like-lexical-scan"	"0"	"softpc.new/bios/msinit.asm"
"MVDM-FILE-1009"	"softpc.new/bios/msint13.asm"	"softpc.new"	"not-c-like-lexical-scan"	"0"	"softpc.new/bios/msint13.asm"
"MVDM-FILE-1011"	"softpc.new/bios/spcemm.asm"	"softpc.new"	"not-c-like-lexical-scan"	"0"	"softpc.new/bios/spcemm.asm"
"MVDM-FILE-1012"	"softpc.new/bios/spckbd.asm"	"softpc.new"	"not-c-like-lexical-scan"	"0"	"softpc.new/bios/spckbd.asm"
"MVDM-FILE-1013"	"softpc.new/bios/spcmse.asm"	"softpc.new"	"not-c-like-lexical-scan"	"0"	"softpc.new/bios/spcmse.asm"
"MVDM-FILE-1014"	"softpc.new/bios/sysconf.asm"	"softpc.new"	"not-c-like-lexical-scan"	"0"	"softpc.new/bios/sysconf.asm"
"MVDM-FILE-1015"	"softpc.new/bios/sysimes.asm"	"softpc.new"	"not-c-like-lexical-scan"	"0"	"softpc.new/bios/sysimes.asm"
"MVDM-FILE-1016"	"softpc.new/bios/sysinit1.asm"	"softpc.new"	"not-c-like-lexical-scan"	"0"	"softpc.new/bios/sysinit1.asm"
"MVDM-FILE-1017"	"softpc.new/bios/sysinit2.asm"	"softpc.new"	"not-c-like-lexical-scan"	"0"	"softpc.new/bios/sysinit2.asm"
"MVDM-FILE-1018"	"softpc.new/convert/convert.c"	"softpc.new"	"c-like-lexical-scan"	"12"	"softpc.new/convert/convert.c"
"MVDM-FILE-1020"	"softpc.new/dat2obj/dat2obj.c"	"softpc.new"	"c-like-lexical-scan"	"71"	"softpc.new/dat2obj/dat2obj.c"
"MVDM-FILE-1031"	"softpc.new/debugger/vdmdebug.c"	"softpc.new"	"c-like-lexical-scan"	"85"	"softpc.new/debugger/vdmdebug.c"
"MVDM-FILE-1222"	"softpc.new/host/src/config.c"	"softpc.new"	"c-like-lexical-scan"	"159"	"softpc.new/host/src/config.c"
"MVDM-FILE-1223"	"softpc.new/host/src/copy_fnc.c"	"softpc.new"	"c-like-lexical-scan"	"9"	"softpc.new/host/src/copy_fnc.c"
"MVDM-FILE-1224"	"softpc.new/host/src/cpucstbs.c"	"softpc.new"	"c-like-lexical-scan"	"6"	"softpc.new/host/src/cpucstbs.c"
"MVDM-FILE-1225"	"softpc.new/host/src/fprt.c"	"softpc.new"	"c-like-lexical-scan"	"52"	"softpc.new/host/src/fprt.c"
"MVDM-FILE-1228"	"softpc.new/host/src/nt_aorc.c"	"softpc.new"	"c-like-lexical-scan"	"295"	"softpc.new/host/src/nt_aorc.c"
"MVDM-FILE-1229"	"softpc.new/host/src/nt_bop.c"	"softpc.new"	"c-like-lexical-scan"	"221"	"softpc.new/host/src/nt_bop.c"
"MVDM-FILE-1230"	"softpc.new/host/src/nt_cga.c"	"softpc.new"	"c-like-lexical-scan"	"184"	"softpc.new/host/src/nt_cga.c"
"MVDM-FILE-1231"	"softpc.new/host/src/nt_com.c"	"softpc.new"	"c-like-lexical-scan"	"390"	"softpc.new/host/src/nt_com.c"
"MVDM-FILE-1232"	"softpc.new/host/src/nt_cprgs.c"	"softpc.new"	"c-like-lexical-scan"	"583"	"softpc.new/host/src/nt_cprgs.c"
"MVDM-FILE-1233"	"softpc.new/host/src/nt_cpu.c"	"softpc.new"	"c-like-lexical-scan"	"64"	"softpc.new/host/src/nt_cpu.c"
"MVDM-FILE-1234"	"softpc.new/host/src/nt_det.c"	"softpc.new"	"c-like-lexical-scan"	"262"	"softpc.new/host/src/nt_det.c"
"MVDM-FILE-1235"	"softpc.new/host/src/nt_ega.c"	"softpc.new"	"c-like-lexical-scan"	"293"	"softpc.new/host/src/nt_ega.c"
"MVDM-FILE-1236"	"softpc.new/host/src/nt_emm.c"	"softpc.new"	"c-like-lexical-scan"	"118"	"softpc.new/host/src/nt_emm.c"
"MVDM-FILE-1237"	"softpc.new/host/src/nt_eoi.c"	"softpc.new"	"c-like-lexical-scan"	"69"	"softpc.new/host/src/nt_eoi.c"
"MVDM-FILE-1238"	"softpc.new/host/src/nt_error.c"	"softpc.new"	"c-like-lexical-scan"	"203"	"softpc.new/host/src/nt_error.c"
"MVDM-FILE-1239"	"softpc.new/host/src/nt_ertbl.c"	"softpc.new"	"c-like-lexical-scan"	"0"	"softpc.new/host/src/nt_ertbl.c"
"MVDM-FILE-1240"	"softpc.new/host/src/nt_event.c"	"softpc.new"	"c-like-lexical-scan"	"308"	"softpc.new/host/src/nt_event.c"
"MVDM-FILE-1241"	"softpc.new/host/src/nt_fdisk.c"	"softpc.new"	"c-like-lexical-scan"	"93"	"softpc.new/host/src/nt_fdisk.c"
"MVDM-FILE-1242"	"softpc.new/host/src/nt_fulsc.c"	"softpc.new"	"c-like-lexical-scan"	"310"	"softpc.new/host/src/nt_fulsc.c"
"MVDM-FILE-1243"	"softpc.new/host/src/nt_graph.c"	"softpc.new"	"c-like-lexical-scan"	"333"	"softpc.new/host/src/nt_graph.c"
"MVDM-FILE-1244"	"softpc.new/host/src/nt_hfx.c"	"softpc.new"	"c-like-lexical-scan"	"30"	"softpc.new/host/src/nt_hfx.c"
"MVDM-FILE-1245"	"softpc.new/host/src/nt_hosts.c"	"softpc.new"	"c-like-lexical-scan"	"76"	"softpc.new/host/src/nt_hosts.c"
"MVDM-FILE-1246"	"softpc.new/host/src/nt_hunt.c"	"softpc.new"	"c-like-lexical-scan"	"69"	"softpc.new/host/src/nt_hunt.c"
"MVDM-FILE-1247"	"softpc.new/host/src/nt_input.c"	"softpc.new"	"c-like-lexical-scan"	"8"	"softpc.new/host/src/nt_input.c"
"MVDM-FILE-1248"	"softpc.new/host/src/nt_inthk.c"	"softpc.new"	"c-like-lexical-scan"	"13"	"softpc.new/host/src/nt_inthk.c"
"MVDM-FILE-1249"	"softpc.new/host/src/nt_keycd.c"	"softpc.new"	"c-like-lexical-scan"	"8"	"softpc.new/host/src/nt_keycd.c"
"MVDM-FILE-1250"	"softpc.new/host/src/nt_lpt.c"	"softpc.new"	"c-like-lexical-scan"	"101"	"softpc.new/host/src/nt_lpt.c"
"MVDM-FILE-1251"	"softpc.new/host/src/nt_mem.c"	"softpc.new"	"c-like-lexical-scan"	"165"	"softpc.new/host/src/nt_mem.c"
"MVDM-FILE-1252"	"softpc.new/host/src/nt_mess.c"	"softpc.new"	"c-like-lexical-scan"	"0"	"softpc.new/host/src/nt_mess.c"
"MVDM-FILE-1253"	"softpc.new/host/src/nt_mouse.c"	"softpc.new"	"c-like-lexical-scan"	"270"	"softpc.new/host/src/nt_mouse.c"
"MVDM-FILE-1254"	"softpc.new/host/src/nt_msscs.c"	"softpc.new"	"c-like-lexical-scan"	"178"	"softpc.new/host/src/nt_msscs.c"
"MVDM-FILE-1255"	"softpc.new/host/src/nt_munge.c"	"softpc.new"	"c-like-lexical-scan"	"18"	"softpc.new/host/src/nt_munge.c"
"MVDM-FILE-1256"	"softpc.new/host/src/nt_nls.c"	"softpc.new"	"c-like-lexical-scan"	"15"	"softpc.new/host/src/nt_nls.c"
"MVDM-FILE-1257"	"softpc.new/host/src/nt_ntfun.c"	"softpc.new"	"c-like-lexical-scan"	"89"	"softpc.new/host/src/nt_ntfun.c"
"MVDM-FILE-1258"	"softpc.new/host/src/nt_pif.c"	"softpc.new"	"c-like-lexical-scan"	"57"	"softpc.new/host/src/nt_pif.c"
"MVDM-FILE-1259"	"softpc.new/host/src/nt_reset.c"	"softpc.new"	"c-like-lexical-scan"	"57"	"softpc.new/host/src/nt_reset.c"
"MVDM-FILE-1260"	"softpc.new/host/src/nt_rez.c"	"softpc.new"	"c-like-lexical-scan"	"28"	"softpc.new/host/src/nt_rez.c"
"MVDM-FILE-1261"	"softpc.new/host/src/nt_rflop.c"	"softpc.new"	"c-like-lexical-scan"	"369"	"softpc.new/host/src/nt_rflop.c"
"MVDM-FILE-1262"	"softpc.new/host/src/nt_sas.c"	"softpc.new"	"c-like-lexical-scan"	"22"	"softpc.new/host/src/nt_sas.c"
"MVDM-FILE-1263"	"softpc.new/host/src/nt_sec.c"	"softpc.new"	"c-like-lexical-scan"	"16"	"softpc.new/host/src/nt_sec.c"
"MVDM-FILE-1264"	"softpc.new/host/src/nt_smenu.c"	"softpc.new"	"c-like-lexical-scan"	"12"	"softpc.new/host/src/nt_smenu.c"
"MVDM-FILE-1265"	"softpc.new/host/src/nt_sound.c"	"softpc.new"	"c-like-lexical-scan"	"44"	"softpc.new/host/src/nt_sound.c"
"MVDM-FILE-1266"	"softpc.new/host/src/nt_term.c"	"softpc.new"	"c-like-lexical-scan"	"16"	"softpc.new/host/src/nt_term.c"
"MVDM-FILE-1267"	"softpc.new/host/src/nt_thred.c"	"softpc.new"	"c-like-lexical-scan"	"18"	"softpc.new/host/src/nt_thred.c"
"MVDM-FILE-1268"	"softpc.new/host/src/nt_timer.c"	"softpc.new"	"c-like-lexical-scan"	"128"	"softpc.new/host/src/nt_timer.c"
"MVDM-FILE-1269"	"softpc.new/host/src/nt_umb.c"	"softpc.new"	"c-like-lexical-scan"	"135"	"softpc.new/host/src/nt_umb.c"
"MVDM-FILE-1270"	"softpc.new/host/src/nt_unix.c"	"softpc.new"	"c-like-lexical-scan"	"56"	"softpc.new/host/src/nt_unix.c"
"MVDM-FILE-1271"	"softpc.new/host/src/nt_vdd.c"	"softpc.new"	"c-like-lexical-scan"	"95"	"softpc.new/host/src/nt_vdd.c"
"MVDM-FILE-1272"	"softpc.new/host/src/nt_vflop.c"	"softpc.new"	"c-like-lexical-scan"	"74"	"softpc.new/host/src/nt_vflop.c"
"MVDM-FILE-1273"	"softpc.new/host/src/nt_vga.c"	"softpc.new"	"c-like-lexical-scan"	"320"	"softpc.new/host/src/nt_vga.c"
"MVDM-FILE-1274"	"softpc.new/host/src/nt_wcom.c"	"softpc.new"	"c-like-lexical-scan"	"36"	"softpc.new/host/src/nt_wcom.c"
"MVDM-FILE-1275"	"softpc.new/host/src/nt_yoda.c"	"softpc.new"	"c-like-lexical-scan"	"151"	"softpc.new/host/src/nt_yoda.c"
"MVDM-FILE-1276"	"softpc.new/host/src/sim32.c"	"softpc.new"	"c-like-lexical-scan"	"69"	"softpc.new/host/src/sim32.c"
"MVDM-FILE-1278"	"softpc.new/host/src/stf_conf.c"	"softpc.new"	"c-like-lexical-scan"	"121"	"softpc.new/host/src/stf_conf.c"
"MVDM-FILE-1279"	"softpc.new/host/src/stubs.c"	"softpc.new"	"c-like-lexical-scan"	"151"	"softpc.new/host/src/stubs.c"
"MVDM-FILE-1280"	"softpc.new/host/src/x86_emm.c"	"softpc.new"	"c-like-lexical-scan"	"112"	"softpc.new/host/src/x86_emm.c"
"MVDM-FILE-1281"	"softpc.new/obj.vdm/c_regs.c"	"softpc.new"	"c-like-lexical-scan"	"132"	"softpc.new/obj.vdm/c_regs.c"
"MVDM-FILE-1285"	"softpc.new/obj.vdm/ntvdm.c"	"softpc.new"	"c-like-lexical-scan"	"48"	"softpc.new/obj.vdm/ntvdm.c"
"MVDM-FILE-1290"	"softpc.new/rename/rename.c"	"softpc.new"	"c-like-lexical-scan"	"13"	"softpc.new/rename/rename.c"
"MVDM-FILE-1292"	"softpc.new/roms/bios1.asm"	"softpc.new"	"not-c-like-lexical-scan"	"0"	"softpc.new/roms/bios1.asm"
"MVDM-FILE-1295"	"softpc.new/roms/bios4.asm"	"softpc.new"	"not-c-like-lexical-scan"	"0"	"softpc.new/roms/bios4.asm"
"MVDM-FILE-1300"	"suballoc/debug.c"	"suballoc"	"c-like-lexical-scan"	"0"	"suballoc/debug.c"
"MVDM-FILE-1305"	"suballoc/suballoc.c"	"suballoc"	"c-like-lexical-scan"	"51"	"suballoc/suballoc.c"
"MVDM-FILE-1307"	"suballoc/tsa.c"	"suballoc"	"c-like-lexical-scan"	"144"	"suballoc/tsa.c"
"MVDM-FILE-1309"	"v86/monitor/i386/fastpm.asm"	"v86"	"not-c-like-lexical-scan"	"0"	"v86/monitor/i386/fastpm.asm"
"MVDM-FILE-1310"	"v86/monitor/i386/int.c"	"v86"	"c-like-lexical-scan"	"58"	"v86/monitor/i386/int.c"
"MVDM-FILE-1311"	"v86/monitor/i386/monitor.c"	"v86"	"c-like-lexical-scan"	"188"	"v86/monitor/i386/monitor.c"
"MVDM-FILE-1313"	"v86/monitor/i386/proflib.c"	"v86"	"c-like-lexical-scan"	"111"	"v86/monitor/i386/proflib.c"
"MVDM-FILE-1314"	"v86/monitor/i386/sas.c"	"v86"	"c-like-lexical-scan"	"194"	"v86/monitor/i386/sas.c"
"MVDM-FILE-1316"	"v86/monitor/i386/spcstubs.c"	"v86"	"c-like-lexical-scan"	"43"	"v86/monitor/i386/spcstubs.c"
"MVDM-FILE-1317"	"v86/monitor/i386/thread.c"	"v86"	"c-like-lexical-scan"	"36"	"v86/monitor/i386/thread.c"
"MVDM-FILE-1320"	"v86/scaffold/i386/fakebop.c"	"v86"	"c-like-lexical-scan"	"136"	"v86/scaffold/i386/fakebop.c"
"MVDM-FILE-1321"	"v86/scaffold/i386/fakeinit.c"	"v86"	"c-like-lexical-scan"	"29"	"v86/scaffold/i386/fakeinit.c"
"MVDM-FILE-1322"	"v86/scaffold/i386/fakekbd.c"	"v86"	"c-like-lexical-scan"	"72"	"v86/scaffold/i386/fakekbd.c"
"MVDM-FILE-1323"	"v86/scaffold/i386/fakevid.c"	"v86"	"c-like-lexical-scan"	"28"	"v86/scaffold/i386/fakevid.c"
"MVDM-FILE-1325"	"v86/scaffold/i386/softpc.c"	"v86"	"c-like-lexical-scan"	"108"	"v86/scaffold/i386/softpc.c"
"MVDM-FILE-1327"	"v86/scaffold/i386/stubs.c"	"v86"	"c-like-lexical-scan"	"19"	"v86/scaffold/i386/stubs.c"
"MVDM-FILE-1342"	"v86/util/quit.asm"	"v86"	"not-c-like-lexical-scan"	"0"	"v86/util/quit.asm"
"MVDM-FILE-1347"	"vdd/samples/adlibvdd/vdd.c"	"vdd"	"c-like-lexical-scan"	"51"	"vdd/samples/adlibvdd/vdd.c"
"MVDM-FILE-1350"	"vdd/samples/hpscan/hpscan16.asm"	"vdd"	"not-c-like-lexical-scan"	"0"	"vdd/samples/hpscan/hpscan16.asm"
"MVDM-FILE-1358"	"vdd/samples/mscdex/tsr/mscdexnt.asm"	"vdd"	"not-c-like-lexical-scan"	"0"	"vdd/samples/mscdex/tsr/mscdexnt.asm"
"MVDM-FILE-1363"	"vdd/samples/mscdex/vdd/vcdex.c"	"vdd"	"c-like-lexical-scan"	"190"	"vdd/samples/mscdex/vdd/vcdex.c"
"MVDM-FILE-1369"	"vdd/samples/sample1/fax16/fax16.asm"	"vdd"	"not-c-like-lexical-scan"	"0"	"vdd/samples/sample1/fax16/fax16.asm"
"MVDM-FILE-1371"	"vdd/samples/sample1/fax32/fax32.c"	"vdd"	"c-like-lexical-scan"	"44"	"vdd/samples/sample1/fax32/fax32.c"
"MVDM-FILE-1376"	"vdd/samples/sample2/16bits/16bits.asm"	"vdd"	"not-c-like-lexical-scan"	"0"	"vdd/samples/sample2/16bits/16bits.asm"
"MVDM-FILE-1382"	"vdd/samples/sample2/vdd/vdd.c"	"vdd"	"c-like-lexical-scan"	"36"	"vdd/samples/sample2/vdd/vdd.c"
"MVDM-FILE-1387"	"vdd/samples/vsbd/vdd.c"	"vdd"	"c-like-lexical-scan"	"182"	"vdd/samples/vsbd/vdd.c"
"MVDM-FILE-1392"	"vdmdbg/vdmdbg.c"	"vdmdbg"	"c-like-lexical-scan"	"191"	"vdmdbg/vdmdbg.c"
"MVDM-FILE-1396"	"vdmexts/data.c"	"vdmexts"	"c-like-lexical-scan"	"0"	"vdmexts/data.c"
"MVDM-FILE-1397"	"vdmexts/debug.c"	"vdmexts"	"c-like-lexical-scan"	"65"	"vdmexts/debug.c"
"MVDM-FILE-1398"	"vdmexts/dib.c"	"vdmexts"	"c-like-lexical-scan"	"30"	"vdmexts/dib.c"
"MVDM-FILE-1399"	"vdmexts/disasm.c"	"vdmexts"	"c-like-lexical-scan"	"323"	"vdmexts/disasm.c"
"MVDM-FILE-1400"	"vdmexts/heap.c"	"vdmexts"	"c-like-lexical-scan"	"102"	"vdmexts/heap.c"
"MVDM-FILE-1401"	"vdmexts/help.c"	"vdmexts"	"c-like-lexical-scan"	"95"	"vdmexts/help.c"
"MVDM-FILE-1402"	"vdmexts/i386/profile.c"	"vdmexts"	"c-like-lexical-scan"	"22"	"vdmexts/i386/profile.c"
"MVDM-FILE-1403"	"vdmexts/i386/regs.c"	"vdmexts"	"c-like-lexical-scan"	"10"	"vdmexts/i386/regs.c"
"MVDM-FILE-1404"	"vdmexts/i386/vdmtib.c"	"vdmexts"	"c-like-lexical-scan"	"18"	"vdmexts/i386/vdmtib.c"
"MVDM-FILE-1406"	"vdmexts/misc.c"	"vdmexts"	"c-like-lexical-scan"	"178"	"vdmexts/misc.c"
"MVDM-FILE-1407"	"vdmexts/platform.c"	"vdmexts"	"c-like-lexical-scan"	"31"	"vdmexts/platform.c"
"MVDM-FILE-1409"	"vdmexts/reflect.c"	"vdmexts"	"c-like-lexical-scan"	"16"	"vdmexts/reflect.c"
"MVDM-FILE-1411"	"vdmexts/stack.c"	"vdmexts"	"c-like-lexical-scan"	"109"	"vdmexts/stack.c"
"MVDM-FILE-1412"	"vdmexts/sym.c"	"vdmexts"	"c-like-lexical-scan"	"264"	"vdmexts/sym.c"
"MVDM-FILE-1413"	"vdmexts/system.c"	"vdmexts"	"c-like-lexical-scan"	"23"	"vdmexts/system.c"
"MVDM-FILE-1414"	"vdmexts/trace.c"	"vdmexts"	"c-like-lexical-scan"	"78"	"vdmexts/trace.c"
"MVDM-FILE-1415"	"vdmexts/util.c"	"vdmexts"	"c-like-lexical-scan"	"194"	"vdmexts/util.c"
"MVDM-FILE-1419"	"vdmexts/wow.c"	"vdmexts"	"c-like-lexical-scan"	"467"	"vdmexts/wow.c"
"MVDM-FILE-1420"	"vdmexts/wowprof.c"	"vdmexts"	"c-like-lexical-scan"	"127"	"vdmexts/wowprof.c"
"MVDM-FILE-1426"	"vdmredir/vrdebug.c"	"vdmredir"	"c-like-lexical-scan"	"351"	"vdmredir/vrdebug.c"
"MVDM-FILE-1428"	"vdmredir/vrdisp.c"	"vdmredir"	"c-like-lexical-scan"	"11"	"vdmredir/vrdisp.c"
"MVDM-FILE-1430"	"vdmredir/vrdlc5c.c"	"vdmredir"	"c-like-lexical-scan"	"498"	"vdmredir/vrdlc5c.c"
"MVDM-FILE-1431"	"vdmredir/vrdlcbuf.c"	"vdmredir"	"c-like-lexical-scan"	"116"	"vdmredir/vrdlcbuf.c"
"MVDM-FILE-1432"	"vdmredir/vrdlcdbg.c"	"vdmredir"	"c-like-lexical-scan"	"602"	"vdmredir/vrdlcdbg.c"
"MVDM-FILE-1434"	"vdmredir/vrdlcpst.c"	"vdmredir"	"c-like-lexical-scan"	"683"	"vdmredir/vrdlcpst.c"
"MVDM-FILE-1435"	"vdmredir/vrdll.c"	"vdmredir"	"c-like-lexical-scan"	"27"	"vdmredir/vrdll.c"
"MVDM-FILE-1437"	"vdmredir/vrinit.c"	"vdmredir"	"c-like-lexical-scan"	"109"	"vdmredir/vrinit.c"
"MVDM-FILE-1438"	"vdmredir/vrmisc.c"	"vdmredir"	"c-like-lexical-scan"	"10"	"vdmredir/vrmisc.c"
"MVDM-FILE-1439"	"vdmredir/vrmslot.c"	"vdmredir"	"c-like-lexical-scan"	"253"	"vdmredir/vrmslot.c"
"MVDM-FILE-1440"	"vdmredir/vrnetapi.c"	"vdmredir"	"c-like-lexical-scan"	"811"	"vdmredir/vrnetapi.c"
"MVDM-FILE-1441"	"vdmredir/vrnetb.c"	"vdmredir"	"c-like-lexical-scan"	"69"	"vdmredir/vrnetb.c"
"MVDM-FILE-1442"	"vdmredir/vrnmpipe.c"	"vdmredir"	"c-like-lexical-scan"	"602"	"vdmredir/vrnmpipe.c"
"MVDM-FILE-1443"	"vdmredir/vrputil.c"	"vdmredir"	"c-like-lexical-scan"	"7"	"vdmredir/vrputil.c"
"MVDM-FILE-1445"	"vdmredir/vrremote.c"	"vdmredir"	"c-like-lexical-scan"	"112"	"vdmredir/vrremote.c"
"MVDM-FILE-1447"	"vdmutils/forcedos/forcedos.c"	"vdmutils"	"c-like-lexical-scan"	"55"	"vdmutils/forcedos/forcedos.c"
"MVDM-FILE-1453"	"vdmutils/graftabl/graftabl.c"	"vdmutils"	"c-like-lexical-scan"	"39"	"vdmutils/graftabl/graftabl.c"
"MVDM-FILE-1459"	"vdmutils/pifedit/mods.c"	"vdmutils"	"c-like-lexical-scan"	"11"	"vdmutils/pifedit/mods.c"
"MVDM-FILE-1462"	"vdmutils/pifedit/pifedit.c"	"vdmutils"	"c-like-lexical-scan"	"944"	"vdmutils/pifedit/pifedit.c"
"MVDM-FILE-1468"	"vdmutils/pifedit/pifsubs.c"	"vdmutils"	"c-like-lexical-scan"	"460"	"vdmutils/pifedit/pifsubs.c"
"MVDM-FILE-1472"	"vdmutils/win/win.c"	"vdmutils"	"c-like-lexical-scan"	"26"	"vdmutils/win/win.c"
"MVDM-FILE-1474"	"wow32/debug.c"	"wow32"	"c-like-lexical-scan"	"559"	"wow32/debug.c"
"MVDM-FILE-1476"	"wow32/i386/callpr32.asm"	"wow32"	"not-c-like-lexical-scan"	"0"	"wow32/i386/callpr32.asm"
"MVDM-FILE-1477"	"wow32/i386/fastwow.asm"	"wow32"	"not-c-like-lexical-scan"	"0"	"wow32/i386/fastwow.asm"
"MVDM-FILE-1483"	"wow32/mapembed.c"	"wow32"	"c-like-lexical-scan"	"61"	"wow32/mapembed.c"
"MVDM-FILE-1489"	"wow32/waccel.c"	"wow32"	"c-like-lexical-scan"	"66"	"wow32/waccel.c"
"MVDM-FILE-1491"	"wow32/walias.c"	"wow32"	"c-like-lexical-scan"	"104"	"wow32/walias.c"
"MVDM-FILE-1493"	"wow32/walloc16.c"	"wow32"	"c-like-lexical-scan"	"21"	"wow32/walloc16.c"
"MVDM-FILE-1494"	"wow32/wcall16.c"	"wow32"	"c-like-lexical-scan"	"156"	"wow32/wcall16.c"
"MVDM-FILE-1496"	"wow32/wcall32.c"	"wow32"	"c-like-lexical-scan"	"65"	"wow32/wcall32.c"
"MVDM-FILE-1499"	"wow32/wcntl32.c"	"wow32"	"c-like-lexical-scan"	"151"	"wow32/wcntl32.c"
"MVDM-FILE-1501"	"wow32/wcommdlg.c"	"wow32"	"c-like-lexical-scan"	"639"	"wow32/wcommdlg.c"
"MVDM-FILE-1503"	"wow32/wctlm32.c"	"wow32"	"c-like-lexical-scan"	"21"	"wow32/wctlm32.c"
"MVDM-FILE-1505"	"wow32/wcurcash.c"	"wow32"	"c-like-lexical-scan"	"34"	"wow32/wcurcash.c"
"MVDM-FILE-1507"	"wow32/wcuricon.c"	"wow32"	"c-like-lexical-scan"	"152"	"wow32/wcuricon.c"
"MVDM-FILE-1509"	"wow32/wdde.c"	"wow32"	"c-like-lexical-scan"	"238"	"wow32/wdde.c"
"MVDM-FILE-1511"	"wow32/wddeml32.c"	"wow32"	"c-like-lexical-scan"	"397"	"wow32/wddeml32.c"
"MVDM-FILE-1514"	"wow32/wdib.c"	"wow32"	"c-like-lexical-scan"	"155"	"wow32/wdib.c"
"MVDM-FILE-1516"	"wow32/wdos.c"	"wow32"	"c-like-lexical-scan"	"72"	"wow32/wdos.c"
"MVDM-FILE-1518"	"wow32/wgdi.c"	"wow32"	"c-like-lexical-scan"	"1506"	"wow32/wgdi.c"
"MVDM-FILE-1520"	"wow32/wgdi31.c"	"wow32"	"c-like-lexical-scan"	"389"	"wow32/wgdi31.c"
"MVDM-FILE-1522"	"wow32/wgfont.c"	"wow32"	"c-like-lexical-scan"	"127"	"wow32/wgfont.c"
"MVDM-FILE-1524"	"wow32/wgman.c"	"wow32"	"c-like-lexical-scan"	"1"	"wow32/wgman.c"
"MVDM-FILE-1526"	"wow32/wgmeta.c"	"wow32"	"c-like-lexical-scan"	"154"	"wow32/wgmeta.c"
"MVDM-FILE-1528"	"wow32/wgpal.c"	"wow32"	"c-like-lexical-scan"	"101"	"wow32/wgpal.c"
"MVDM-FILE-1530"	"wow32/wgprnset.c"	"wow32"	"c-like-lexical-scan"	"101"	"wow32/wgprnset.c"
"MVDM-FILE-1534"	"wow32/wgtext.c"	"wow32"	"c-like-lexical-scan"	"104"	"wow32/wgtext.c"
